OrderLineID,OrderID,LineNumber,ProductID,Quantity,UnitPrice,DiscountAmount,TaxAmount,LineTotal
ORD2333-01,ORD2333,1,MMI025,2,1399.0,0.0,279.8,3077.8
ORD2333-02,ORD2333,2,MMI024,1,1499.0,224.85,127.42,1401.57
ORD2333-03,ORD2333,3,MMI002,2,1199.0,0.0,239.8,2637.8
ORD2334-01,ORD2334,1,MMI016,1,649.0,64.9,58.41,642.51
ORD2334-02,ORD2334,2,MMI025,2,1399.0,559.6,223.84,2462.24
ORD2334-03,ORD2334,3,MMI001,1,1299.0,64.95,123.41,1357.46
ORD2334-04,ORD2334,4,MMI042,1,1199.0,59.95,113.91,1252.96
ORD2335-01,ORD2335,1,MMI018,2,1199.0,239.8,215.82,2374.02
ORD2335-02,ORD2335,2,MMI039,1,999.0,0.0,99.9,1098.9
ORD2335-03,ORD2335,3,MMI017,1,999.0,0.0,99.9,1098.9
ORD2335-04,ORD2335,4,MMI028,2,1399.0,0.0,279.8,3077.8
ORD2335-05,ORD2335,5,MMI029,2,399.0,0.0,79.8,877.8
ORD2336-01,ORD2336,1,MMI051,3,22.0,0.0,6.6,72.6
ORD2336-02,ORD2336,2,MMI034,2,1699.0,339.8,305.82,3364.02
ORD2336-03,ORD2336,3,MMI014,1,649.0,32.45,61.66,678.21
ORD2336-04,ORD2336,4,MMI052,6,29.0,0.0,17.4,191.4
ORD2336-05,ORD2336,5,MMI059,1,999.0,0.0,99.9,1098.9
ORD2337-01,ORD2337,1,MMI059,1,999.0,0.0,99.9,1098.9
ORD2337-02,ORD2337,2,MMI026,1,2799.0,279.9,251.91,2771.01
ORD2337-03,ORD2337,3,MMI008,2,1199.0,359.7,203.83,2242.13
ORD2337-04,ORD2337,4,MMI033,2,299.0,89.7,50.83,559.13
ORD2338-01,ORD2338,1,MMI049,2,35.0,0.0,7.0,77.0
ORD2338-02,ORD2338,2,MMI008,1,1199.0,0.0,119.9,1318.9
ORD2338-03,ORD2338,3,MMI029,1,399.0,59.85,33.91,373.06
ORD2339-01,ORD2339,1,MMI016,1,649.0,0.0,64.9,713.9
ORD2339-02,ORD2339,2,MMI007,1,2399.0,359.85,203.92,2243.07
ORD2339-03,ORD2339,3,MMI047,4,119.0,0.0,47.6,523.6
ORD2340-01,ORD2340,1,MMI016,1,649.0,0.0,64.9,713.9
ORD2340-02,ORD2340,2,MMI039,1,999.0,99.9,89.91,989.01
ORD2340-03,ORD2340,3,MMI034,2,1699.0,169.9,322.81,3550.91
ORD2340-04,ORD2340,4,MMI030,1,169.0,16.9,15.21,167.31
ORD2341-01,ORD2341,1,MMI040,1,599.0,59.9,53.91,593.01
ORD2341-02,ORD2341,2,MMI041,1,449.0,0.0,44.9,493.9
ORD2341-03,ORD2341,3,MMI043,6,39.0,11.7,22.23,244.53
ORD2341-04,ORD2341,4,MMI022,1,1199.0,0.0,119.9,1318.9
ORD2342-01,ORD2342,1,MMI034,1,1699.0,339.8,135.92,1495.12
ORD2342-02,ORD2342,2,MMI053,4,129.0,77.4,43.86,482.46
ORD2343-01,ORD2343,1,MMI040,1,599.0,0.0,59.9,658.9
ORD2343-02,ORD2343,2,MMI002,1,1199.0,59.95,113.91,1252.96
ORD2343-03,ORD2343,3,MMI033,1,299.0,0.0,29.9,328.9
ORD2344-01,ORD2344,1,MMI014,2,649.0,0.0,129.8,1427.8
ORD2344-02,ORD2344,2,MMI006,2,949.0,94.9,180.31,1983.41
ORD2344-03,ORD2344,3,MMI047,2,119.0,0.0,23.8,261.8
ORD2344-04,ORD2344,4,MMI009,1,799.0,119.85,67.92,747.07
ORD2345-01,ORD2345,1,MMI029,1,399.0,39.9,35.91,395.01
ORD2345-02,ORD2345,2,MMI035,1,449.0,0.0,44.9,493.9
ORD2345-03,ORD2345,3,MMI045,6,49.0,0.0,29.4,323.4
ORD2345-04,ORD2345,4,MMI044,2,59.0,0.0,11.8,129.8
ORD2345-05,ORD2345,5,MMI025,1,1399.0,139.9,125.91,1385.01
ORD2346-01,ORD2346,1,MMI033,1,299.0,14.95,28.41,312.46
ORD2346-02,ORD2346,2,MMI047,2,119.0,0.0,23.8,261.8
ORD2346-03,ORD2346,3,MMI043,4,39.0,0.0,15.6,171.6
ORD2347-01,ORD2347,1,MMI005,2,499.0,0.0,99.8,1097.8
ORD2347-02,ORD2347,2,MMI038,1,1799.0,0.0,179.9,1978.9
ORD2347-03,ORD2347,3,MMI021,1,399.0,0.0,39.9,438.9
ORD2348-01,ORD2348,1,MMI022,1,1199.0,0.0,119.9,1318.9
ORD2348-02,ORD2348,2,MMI027,1,799.0,79.9,71.91,791.01
ORD2349-01,ORD2349,1,MMI009,1,799.0,79.9,71.91,791.01
ORD2349-02,ORD2349,2,MMI004,1,1599.0,0.0,159.9,1758.9
ORD2349-03,ORD2349,3,MMI034,2,1699.0,0.0,339.8,3737.8
ORD2350-01,ORD2350,1,MMI043,3,39.0,0.0,11.7,128.7
ORD2350-02,ORD2350,2,MMI025,2,1399.0,0.0,279.8,3077.8
ORD2350-03,ORD2350,3,MMI006,1,949.0,0.0,94.9,1043.9
ORD2350-04,ORD2350,4,MMI015,1,799.0,39.95,75.91,834.96
ORD2350-05,ORD2350,5,MMI019,1,1399.0,0.0,139.9,1538.9
ORD2351-01,ORD2351,1,MMI054,1,1299.0,0.0,129.9,1428.9
ORD2351-02,ORD2351,2,MMI043,4,39.0,0.0,15.6,171.6
ORD2351-03,ORD2351,3,MMI023,2,2999.0,0.0,599.8,6597.8
ORD2351-04,ORD2351,4,MMI033,2,299.0,0.0,59.8,657.8
ORD2352-01,ORD2352,1,MMI053,3,129.0,0.0,38.7,425.7
ORD2352-02,ORD2352,2,MMI029,1,399.0,19.95,37.91,416.96
ORD2353-01,ORD2353,1,MMI024,1,1499.0,149.9,134.91,1484.01
ORD2353-02,ORD2353,2,MMI006,2,949.0,94.9,180.31,1983.41
ORD2353-03,ORD2353,3,MMI052,2,29.0,0.0,5.8,63.8
ORD2353-04,ORD2353,4,MMI023,2,2999.0,299.9,569.81,6267.91
ORD2354-01,ORD2354,1,MMI002,1,1199.0,119.9,107.91,1187.01
ORD2354-02,ORD2354,2,MMI057,1,3299.0,329.9,296.91,3266.01
ORD2354-03,ORD2354,3,MMI045,3,49.0,7.35,13.97,153.62
ORD2354-04,ORD2354,4,MMI049,2,35.0,0.0,7.0,77.0
ORD2354-05,ORD2354,5,MMI047,3,119.0,17.85,33.91,373.06
ORD2355-01,ORD2355,1,MMI048,3,89.0,13.35,25.37,279.02
ORD2355-02,ORD2355,2,MMI001,2,1299.0,0.0,259.8,2857.8
ORD2355-03,ORD2355,3,MMI014,1,649.0,64.9,58.41,642.51
ORD2356-01,ORD2356,1,MMI040,1,599.0,0.0,59.9,658.9
ORD2356-02,ORD2356,2,MMI057,1,3299.0,0.0,329.9,3628.9
ORD2356-03,ORD2356,3,MMI023,1,2999.0,149.95,284.91,3133.96
ORD2357-01,ORD2357,1,MMI057,1,3299.0,0.0,329.9,3628.9
ORD2357-02,ORD2357,2,MMI053,3,129.0,0.0,38.7,425.7
ORD2357-03,ORD2357,3,MMI031,1,799.0,39.95,75.91,834.96
ORD2357-04,ORD2357,4,MMI037,1,749.0,0.0,74.9,823.9
ORD2358-01,ORD2358,1,MMI031,1,799.0,39.95,75.91,834.96
ORD2358-02,ORD2358,2,MMI013,1,3999.0,0.0,399.9,4398.9
ORD2358-03,ORD2358,3,MMI017,2,999.0,99.9,189.81,2087.91
ORD2358-04,ORD2358,4,MMI032,1,429.0,0.0,42.9,471.9
ORD2358-05,ORD2358,5,MMI004,1,1599.0,0.0,159.9,1758.9
ORD2359-01,ORD2359,1,MMI025,1,1399.0,69.95,132.91,1461.96
ORD2359-02,ORD2359,2,MMI035,1,449.0,89.8,35.92,395.12
ORD2359-03,ORD2359,3,MMI024,1,1499.0,149.9,134.91,1484.01
ORD2359-04,ORD2359,4,MMI015,1,799.0,79.9,71.91,791.01
ORD2359-05,ORD2359,5,MMI057,2,3299.0,329.9,626.81,6894.91
ORD2360-01,ORD2360,1,MMI058,1,6999.0,699.9,629.91,6929.01
ORD2360-02,ORD2360,2,MMI040,1,599.0,0.0,59.9,658.9
ORD2360-03,ORD2360,3,MMI031,1,799.0,0.0,79.9,878.9
ORD2361-01,ORD2361,1,MMI041,1,449.0,0.0,44.9,493.9
ORD2361-02,ORD2361,2,MMI005,1,499.0,0.0,49.9,548.9
ORD2362-01,ORD2362,1,MMI027,1,799.0,39.95,75.91,834.96
ORD2362-02,ORD2362,2,MMI022,1,1199.0,59.95,113.91,1252.96
ORD2362-03,ORD2362,3,MMI035,1,449.0,0.0,44.9,493.9
ORD2362-04,ORD2362,4,MMI006,1,949.0,0.0,94.9,1043.9
ORD2363-01,ORD2363,1,MMI028,1,1399.0,209.85,118.92,1308.07
ORD2363-02,ORD2363,2,MMI055,2,1599.0,319.8,287.82,3166.02
ORD2364-01,ORD2364,1,MMI056,1,1699.0,0.0,169.9,1868.9
ORD2364-02,ORD2364,2,MMI034,1,1699.0,84.95,161.41,1775.46
ORD2365-01,ORD2365,1,MMI040,1,599.0,0.0,59.9,658.9
ORD2365-02,ORD2365,2,MMI011,2,1399.0,139.9,265.81,2923.91
ORD2366-01,ORD2366,1,MMI059,1,999.0,0.0,99.9,1098.9
ORD2366-02,ORD2366,2,MMI042,2,1199.0,239.8,215.82,2374.02
ORD2366-03,ORD2366,3,MMI047,2,119.0,0.0,23.8,261.8
ORD2366-04,ORD2366,4,MMI031,1,799.0,79.9,71.91,791.01
ORD2366-05,ORD2366,5,MMI041,1,449.0,0.0,44.9,493.9
ORD2367-01,ORD2367,1,MMI019,2,1399.0,0.0,279.8,3077.8
ORD2367-02,ORD2367,2,MMI055,1,1599.0,319.8,127.92,1407.12
ORD2367-03,ORD2367,3,MMI042,1,1199.0,119.9,107.91,1187.01
ORD2367-04,ORD2367,4,MMI053,1,129.0,0.0,12.9,141.9
ORD2367-05,ORD2367,5,MMI027,1,799.0,0.0,79.9,878.9
ORD2368-01,ORD2368,1,MMI009,1,799.0,0.0,79.9,878.9
ORD2368-02,ORD2368,2,MMI028,1,1399.0,69.95,132.91,1461.96
ORD2369-01,ORD2369,1,MMI001,1,1299.0,64.95,123.41,1357.46
ORD2369-02,ORD2369,2,MMI043,2,39.0,3.9,7.41,81.51
ORD2369-03,ORD2369,3,MMI033,1,299.0,0.0,29.9,328.9
ORD2370-01,ORD2370,1,MMI004,1,1599.0,239.85,135.92,1495.07
ORD2370-02,ORD2370,2,MMI048,1,89.0,0.0,8.9,97.9
ORD2370-03,ORD2370,3,MMI003,1,2799.0,279.9,251.91,2771.01
ORD2371-01,ORD2371,1,MMI037,1,749.0,112.35,63.66,700.31
ORD2371-02,ORD2371,2,MMI029,1,399.0,59.85,33.91,373.06
ORD2371-03,ORD2371,3,MMI032,1,429.0,0.0,42.9,471.9
ORD2371-04,ORD2371,4,MMI048,2,89.0,0.0,17.8,195.8
ORD2371-05,ORD2371,5,MMI027,1,799.0,79.9,71.91,791.01
ORD2372-01,ORD2372,1,MMI044,1,59.0,0.0,5.9,64.9
ORD2372-02,ORD2372,2,MMI020,1,1169.0,58.45,111.06,1221.61
ORD2372-03,ORD2372,3,MMI007,1,2399.0,0.0,239.9,2638.9
ORD2373-01,ORD2373,1,MMI013,1,3999.0,199.95,379.91,4178.96
ORD2373-02,ORD2373,2,MMI051,1,22.0,0.0,2.2,24.2
ORD2374-01,ORD2374,1,MMI030,1,169.0,0.0,16.9,185.9
ORD2374-02,ORD2374,2,MMI049,2,35.0,3.5,6.65,73.15
ORD2374-03,ORD2374,3,MMI045,1,49.0,0.0,4.9,53.9
ORD2374-04,ORD2374,4,MMI007,1,2399.0,0.0,239.9,2638.9
ORD2375-01,ORD2375,1,MMI058,1,6999.0,0.0,699.9,7698.9
ORD2375-02,ORD2375,2,MMI013,1,3999.0,199.95,379.91,4178.96
ORD2375-03,ORD2375,3,MMI059,1,999.0,99.9,89.91,989.01
ORD2375-04,ORD2375,4,MMI049,2,35.0,0.0,7.0,77.0
ORD2376-01,ORD2376,1,MMI034,1,1699.0,84.95,161.41,1775.46
ORD2376-02,ORD2376,2,MMI059,1,999.0,0.0,99.9,1098.9
ORD2377-01,ORD2377,1,MMI009,1,799.0,39.95,75.91,834.96
ORD2377-02,ORD2377,2,MMI002,1,1199.0,0.0,119.9,1318.9
ORD2377-03,ORD2377,3,MMI032,1,429.0,0.0,42.9,471.9
ORD2377-04,ORD2377,4,MMI026,1,2799.0,0.0,279.9,3078.9
ORD2378-01,ORD2378,1,MMI027,1,799.0,0.0,79.9,878.9
ORD2378-02,ORD2378,2,MMI042,3,1199.0,359.7,323.73,3561.03
ORD2378-03,ORD2378,3,MMI050,1,499.0,74.85,42.41,466.56
ORD2378-04,ORD2378,4,MMI047,3,119.0,0.0,35.7,392.7
ORD2379-01,ORD2379,1,MMI009,1,799.0,0.0,79.9,878.9
ORD2379-02,ORD2379,2,MMI035,3,449.0,0.0,134.7,1481.7
ORD2380-01,ORD2380,1,MMI012,2,1299.0,0.0,259.8,2857.8
ORD2380-02,ORD2380,2,MMI018,1,1199.0,0.0,119.9,1318.9
ORD2380-03,ORD2380,3,MMI050,1,499.0,0.0,49.9,548.9
ORD2380-04,ORD2380,4,MMI042,1,1199.0,59.95,113.91,1252.96
ORD2381-01,ORD2381,1,MMI008,1,1199.0,0.0,119.9,1318.9
ORD2381-02,ORD2381,2,MMI010,1,749.0,0.0,74.9,823.9
ORD2382-01,ORD2382,1,MMI044,3,59.0,17.7,15.93,175.23
ORD2382-02,ORD2382,2,MMI051,2,22.0,0.0,4.4,48.4
ORD2382-03,ORD2382,3,MMI046,6,169.0,50.7,96.33,1059.63
ORD2382-04,ORD2382,4,MMI009,1,799.0,0.0,79.9,878.9
ORD2382-05,ORD2382,5,MMI027,1,799.0,39.95,75.91,834.96
ORD2383-01,ORD2383,1,MMI030,2,169.0,0.0,33.8,371.8
ORD2383-02,ORD2383,2,MMI027,1,799.0,79.9,71.91,791.01
ORD2383-03,ORD2383,3,MMI033,2,299.0,29.9,56.81,624.91
ORD2383-04,ORD2383,4,MMI019,2,1399.0,139.9,265.81,2923.91
ORD2384-01,ORD2384,1,MMI054,1,1299.0,64.95,123.41,1357.46
ORD2384-02,ORD2384,2,MMI038,1,1799.0,89.95,170.91,1879.96
ORD2384-03,ORD2384,3,MMI021,1,399.0,0.0,39.9,438.9
ORD2385-01,ORD2385,1,MMI009,1,799.0,0.0,79.9,878.9
ORD2385-02,ORD2385,2,MMI030,1,169.0,8.45,16.06,176.61
ORD2386-01,ORD2386,1,MMI019,1,1399.0,69.95,132.91,1461.96
ORD2386-02,ORD2386,2,MMI033,1,299.0,14.95,28.41,312.46
ORD2386-03,ORD2386,3,MMI052,1,29.0,2.9,2.61,28.71
ORD2386-04,ORD2386,4,MMI043,5,39.0,19.5,17.55,193.05
ORD2387-01,ORD2387,1,MMI056,2,1699.0,509.7,288.83,3177.13
ORD2387-02,ORD2387,2,MMI046,4,169.0,135.2,54.08,594.88
ORD2387-03,ORD2387,3,MMI043,5,39.0,0.0,19.5,214.5
ORD2387-04,ORD2387,4,MMI038,1,1799.0,0.0,179.9,1978.9
ORD2388-01,ORD2388,1,MMI026,1,2799.0,139.95,265.91,2924.96
ORD2388-02,ORD2388,2,MMI035,2,449.0,44.9,85.31,938.41
ORD2389-01,ORD2389,1,MMI059,1,999.0,49.95,94.91,1043.96
ORD2389-02,ORD2389,2,MMI005,2,499.0,99.8,89.82,988.02
ORD2389-03,ORD2389,3,MMI028,1,1399.0,0.0,139.9,1538.9
ORD2389-04,ORD2389,4,MMI001,1,1299.0,0.0,129.9,1428.9
ORD2389-05,ORD2389,5,MMI054,2,1299.0,0.0,259.8,2857.8
ORD2390-01,ORD2390,1,MMI050,2,499.0,149.7,84.83,933.13
ORD2390-02,ORD2390,2,MMI045,4,49.0,0.0,19.6,215.6
ORD2390-03,ORD2390,3,MMI022,1,1199.0,59.95,113.91,1252.96
ORD2390-04,ORD2390,4,MMI006,1,949.0,0.0,94.9,1043.9
ORD2390-05,ORD2390,5,MMI040,1,599.0,0.0,59.9,658.9
ORD2391-01,ORD2391,1,MMI020,1,1169.0,233.8,93.52,1028.72
ORD2391-02,ORD2391,2,MMI019,1,1399.0,69.95,132.91,1461.96
ORD2392-01,ORD2392,1,MMI001,2,1299.0,0.0,259.8,2857.8
ORD2392-02,ORD2392,2,MMI041,2,449.0,0.0,89.8,987.8
ORD2392-03,ORD2392,3,MMI024,2,1499.0,149.9,284.81,3132.91
ORD2392-04,ORD2392,4,MMI025,1,1399.0,69.95,132.91,1461.96
ORD2393-01,ORD2393,1,MMI048,1,89.0,8.9,8.01,88.11
ORD2393-02,ORD2393,2,MMI026,1,2799.0,279.9,251.91,2771.01
ORD2393-03,ORD2393,3,MMI036,1,279.0,0.0,27.9,306.9
ORD2394-01,ORD2394,1,MMI007,1,2399.0,0.0,239.9,2638.9
ORD2394-02,ORD2394,2,MMI039,1,999.0,0.0,99.9,1098.9
ORD2394-03,ORD2394,3,MMI034,3,1699.0,764.55,433.25,4765.7
ORD2394-04,ORD2394,4,MMI051,3,22.0,13.2,5.28,58.08
ORD2394-05,ORD2394,5,MMI028,1,1399.0,0.0,139.9,1538.9
ORD2395-01,ORD2395,1,MMI026,1,2799.0,139.95,265.91,2924.96
ORD2395-02,ORD2395,2,MMI009,1,799.0,0.0,79.9,878.9
ORD2395-03,ORD2395,3,MMI020,1,1169.0,175.35,99.37,1093.02
ORD2395-04,ORD2395,4,MMI024,1,1499.0,74.95,142.41,1566.46
ORD2396-01,ORD2396,1,MMI023,1,2999.0,449.85,254.92,2804.07
ORD2396-02,ORD2396,2,MMI006,1,949.0,0.0,94.9,1043.9
ORD2396-03,ORD2396,3,MMI015,1,799.0,159.8,63.92,703.12
ORD2396-04,ORD2396,4,MMI025,1,1399.0,209.85,118.92,1308.07
ORD2397-01,ORD2397,1,MMI003,2,2799.0,279.9,531.81,5849.91
ORD2397-02,ORD2397,2,MMI037,1,749.0,37.45,71.16,782.71
ORD2397-03,ORD2397,3,MMI020,1,1169.0,233.8,93.52,1028.72
ORD2397-04,ORD2397,4,MMI042,1,1199.0,0.0,119.9,1318.9
ORD2398-01,ORD2398,1,MMI014,1,649.0,0.0,64.9,713.9
ORD2398-02,ORD2398,2,MMI038,1,1799.0,89.95,170.91,1879.96
ORD2398-03,ORD2398,3,MMI023,1,2999.0,0.0,299.9,3298.9
ORD2398-04,ORD2398,4,MMI017,1,999.0,149.85,84.92,934.07
ORD2399-01,ORD2399,1,MMI053,2,129.0,25.8,23.22,255.42
ORD2399-02,ORD2399,2,MMI057,1,3299.0,0.0,329.9,3628.9
ORD2399-03,ORD2399,3,MMI002,1,1199.0,0.0,119.9,1318.9
ORD2399-04,ORD2399,4,MMI021,1,399.0,39.9,35.91,395.01
ORD2400-01,ORD2400,1,MMI023,1,2999.0,0.0,299.9,3298.9
ORD2400-02,ORD2400,2,MMI012,1,1299.0,0.0,129.9,1428.9
ORD2400-03,ORD2400,3,MMI031,1,799.0,39.95,75.91,834.96
ORD2401-01,ORD2401,1,MMI006,1,949.0,0.0,94.9,1043.9
ORD2401-02,ORD2401,2,MMI053,4,129.0,25.8,49.02,539.22
ORD2402-01,ORD2402,1,MMI020,1,1169.0,0.0,116.9,1285.9
ORD2402-02,ORD2402,2,MMI037,1,749.0,0.0,74.9,823.9
ORD2402-03,ORD2402,3,MMI056,2,1699.0,339.8,305.82,3364.02
ORD2402-04,ORD2402,4,MMI040,2,599.0,119.8,107.82,1186.02
ORD2403-01,ORD2403,1,MMI011,1,1399.0,0.0,139.9,1538.9
ORD2403-02,ORD2403,2,MMI053,6,129.0,0.0,77.4,851.4
ORD2403-03,ORD2403,3,MMI035,1,449.0,0.0,44.9,493.9
ORD2403-04,ORD2403,4,MMI014,1,649.0,0.0,64.9,713.9
ORD2404-01,ORD2404,1,MMI022,1,1199.0,59.95,113.91,1252.96
ORD2404-02,ORD2404,2,MMI049,5,35.0,8.75,16.62,182.87
ORD2405-01,ORD2405,1,MMI005,2,499.0,0.0,99.8,1097.8
ORD2405-02,ORD2405,2,MMI034,1,1699.0,0.0,169.9,1868.9
ORD2405-03,ORD2405,3,MMI043,3,39.0,5.85,11.12,122.27
ORD2405-04,ORD2405,4,MMI054,2,1299.0,259.8,233.82,2572.02
ORD2406-01,ORD2406,1,MMI047,1,119.0,0.0,11.9,130.9
ORD2406-02,ORD2406,2,MMI059,1,999.0,149.85,84.92,934.07
ORD2407-01,ORD2407,1,MMI036,1,279.0,27.9,25.11,276.21
ORD2407-02,ORD2407,2,MMI010,2,749.0,0.0,149.8,1647.8
ORD2407-03,ORD2407,3,MMI048,6,89.0,0.0,53.4,587.4
ORD2407-04,ORD2407,4,MMI033,1,299.0,0.0,29.9,328.9
ORD2407-05,ORD2407,5,MMI032,1,429.0,21.45,40.76,448.31
ORD2408-01,ORD2408,1,MMI039,1,999.0,0.0,99.9,1098.9
ORD2408-02,ORD2408,2,MMI011,1,1399.0,0.0,139.9,1538.9
ORD2409-01,ORD2409,1,MMI043,6,39.0,23.4,21.06,231.66
ORD2409-02,ORD2409,2,MMI027,1,799.0,0.0,79.9,878.9
ORD2409-03,ORD2409,3,MMI029,1,399.0,0.0,39.9,438.9
ORD2409-04,ORD2409,4,MMI037,1,749.0,74.9,67.41,741.51
ORD2410-01,ORD2410,1,MMI036,2,279.0,0.0,55.8,613.8
ORD2410-02,ORD2410,2,MMI033,1,299.0,59.8,23.92,263.12
ORD2410-03,ORD2410,3,MMI050,1,499.0,24.95,47.41,521.46
ORD2410-04,ORD2410,4,MMI004,1,1599.0,0.0,159.9,1758.9
ORD2410-05,ORD2410,5,MMI013,1,3999.0,0.0,399.9,4398.9
ORD2411-01,ORD2411,1,MMI032,1,429.0,0.0,42.9,471.9
ORD2411-02,ORD2411,2,MMI012,1,1299.0,64.95,123.41,1357.46
ORD2411-03,ORD2411,3,MMI022,1,1199.0,0.0,119.9,1318.9
ORD2412-01,ORD2412,1,MMI041,1,449.0,0.0,44.9,493.9
ORD2412-02,ORD2412,2,MMI034,1,1699.0,0.0,169.9,1868.9
ORD2412-03,ORD2412,3,MMI058,1,6999.0,0.0,699.9,7698.9
ORD2413-01,ORD2413,1,MMI056,1,1699.0,0.0,169.9,1868.9
ORD2413-02,ORD2413,2,MMI043,4,39.0,0.0,15.6,171.6
ORD2413-03,ORD2413,3,MMI014,1,649.0,32.45,61.66,678.21
ORD2413-04,ORD2413,4,MMI050,1,499.0,24.95,47.41,521.46
ORD2413-05,ORD2413,5,MMI007,2,2399.0,239.9,455.81,5013.91
ORD2414-01,ORD2414,1,MMI051,6,22.0,13.2,11.88,130.68
ORD2414-02,ORD2414,2,MMI033,1,299.0,0.0,29.9,328.9
ORD2414-03,ORD2414,3,MMI042,1,1199.0,0.0,119.9,1318.9
ORD2414-04,ORD2414,4,MMI046,4,169.0,0.0,67.6,743.6
ORD2414-05,ORD2414,5,MMI053,2,129.0,12.9,24.51,269.61
ORD2415-01,ORD2415,1,MMI042,1,1199.0,0.0,119.9,1318.9
ORD2415-02,ORD2415,2,MMI037,1,749.0,112.35,63.66,700.31
ORD2416-01,ORD2416,1,MMI055,1,1599.0,0.0,159.9,1758.9
ORD2416-02,ORD2416,2,MMI057,1,3299.0,494.85,280.42,3084.57
ORD2416-03,ORD2416,3,MMI056,1,1699.0,254.85,144.42,1588.57
ORD2416-04,ORD2416,4,MMI032,1,429.0,0.0,42.9,471.9
ORD2417-01,ORD2417,1,MMI012,1,1299.0,64.95,123.41,1357.46
ORD2417-02,ORD2417,2,MMI046,2,169.0,0.0,33.8,371.8
ORD2418-01,ORD2418,1,MMI026,2,2799.0,279.9,531.81,5849.91
ORD2418-02,ORD2418,2,MMI059,1,999.0,0.0,99.9,1098.9
ORD2418-03,ORD2418,3,MMI036,1,279.0,0.0,27.9,306.9
ORD2419-01,ORD2419,1,MMI013,2,3999.0,799.8,719.82,7918.02
ORD2419-02,ORD2419,2,MMI040,1,599.0,0.0,59.9,658.9
ORD2419-03,ORD2419,3,MMI055,1,1599.0,0.0,159.9,1758.9
ORD2419-04,ORD2419,4,MMI053,5,129.0,0.0,64.5,709.5
ORD2420-01,ORD2420,1,MMI027,1,799.0,0.0,79.9,878.9
ORD2420-02,ORD2420,2,MMI040,1,599.0,89.85,50.91,560.06
ORD2420-03,ORD2420,3,MMI044,2,59.0,0.0,11.8,129.8
ORD2421-01,ORD2421,1,MMI010,2,749.0,299.6,119.84,1318.24
ORD2421-02,ORD2421,2,MMI050,2,499.0,0.0,99.8,1097.8
ORD2421-03,ORD2421,3,MMI032,1,429.0,42.9,38.61,424.71
ORD2421-04,ORD2421,4,MMI038,1,1799.0,0.0,179.9,1978.9
ORD2422-01,ORD2422,1,MMI049,1,35.0,0.0,3.5,38.5
ORD2422-02,ORD2422,2,MMI005,1,499.0,0.0,49.9,548.9
ORD2422-03,ORD2422,3,MMI032,2,429.0,0.0,85.8,943.8
ORD2423-01,ORD2423,1,MMI049,2,35.0,0.0,7.0,77.0
ORD2423-02,ORD2423,2,MMI009,1,799.0,0.0,79.9,878.9
ORD2423-03,ORD2423,3,MMI013,1,3999.0,0.0,399.9,4398.9
ORD2423-04,ORD2423,4,MMI050,3,499.0,0.0,149.7,1646.7
ORD2423-05,ORD2423,5,MMI051,2,22.0,0.0,4.4,48.4
ORD2424-01,ORD2424,1,MMI055,1,1599.0,0.0,159.9,1758.9
ORD2424-02,ORD2424,2,MMI023,1,2999.0,0.0,299.9,3298.9
ORD2424-03,ORD2424,3,MMI028,2,1399.0,279.8,251.82,2770.02
ORD2425-01,ORD2425,1,MMI036,1,279.0,0.0,27.9,306.9
ORD2425-02,ORD2425,2,MMI024,1,1499.0,74.95,142.41,1566.46
ORD2425-03,ORD2425,3,MMI001,1,1299.0,0.0,129.9,1428.9
ORD2426-01,ORD2426,1,MMI034,1,1699.0,0.0,169.9,1868.9
ORD2426-02,ORD2426,2,MMI045,2,49.0,0.0,9.8,107.8
ORD2426-03,ORD2426,3,MMI005,2,499.0,0.0,99.8,1097.8
ORD2427-01,ORD2427,1,MMI054,2,1299.0,389.7,220.83,2429.13
ORD2427-02,ORD2427,2,MMI003,2,2799.0,839.7,475.83,5234.13
ORD2428-01,ORD2428,1,MMI023,1,2999.0,0.0,299.9,3298.9
ORD2428-02,ORD2428,2,MMI010,2,749.0,0.0,149.8,1647.8
ORD2429-01,ORD2429,1,MMI029,1,399.0,39.9,35.91,395.01
ORD2429-02,ORD2429,2,MMI059,1,999.0,149.85,84.92,934.07
ORD2430-01,ORD2430,1,MMI011,1,1399.0,0.0,139.9,1538.9
ORD2430-02,ORD2430,2,MMI003,3,2799.0,839.7,755.73,8313.03
ORD2430-03,ORD2430,3,MMI033,1,299.0,0.0,29.9,328.9
ORD2430-04,ORD2430,4,MMI053,3,129.0,0.0,38.7,425.7
ORD2431-01,ORD2431,1,MMI023,1,2999.0,0.0,299.9,3298.9
ORD2431-02,ORD2431,2,MMI050,5,499.0,124.75,237.03,2607.28
ORD2431-03,ORD2431,3,MMI045,1,49.0,2.45,4.66,51.21
ORD2432-01,ORD2432,1,MMI005,1,499.0,0.0,49.9,548.9
ORD2432-02,ORD2432,2,MMI011,1,1399.0,209.85,118.92,1308.07
ORD2432-03,ORD2432,3,MMI038,1,1799.0,0.0,179.9,1978.9
ORD2432-04,ORD2432,4,MMI026,2,2799.0,559.8,503.82,5542.02
ORD2432-05,ORD2432,5,MMI041,2,449.0,0.0,89.8,987.8
ORD2433-01,ORD2433,1,MMI026,2,2799.0,279.9,531.81,5849.91
ORD2433-02,ORD2433,2,MMI020,1,1169.0,0.0,116.9,1285.9
